Name,Mark,Date,Message
XL-Axiata,Spam,12/5/2017 20:23,*XL Kejutan* BONUS Internet 400MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR10A
XL-Axiata,Spam,12/6/2017 11:25,PENAWARAN TERBATAS! Dapatkan 60Mnt nelp ke Semua XL utk 7hr cukup dgn isi ulang mulai Rp50rb Hari Ini. Info 817. XLH21F
XL-Axiata,Spam,12/6/2017 20:47,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,12/7/2017 9:02,Kamu dpt BONUS Nelpon 60min utk 7hari! Ayo isi ulang XL-mu hari ini min50rb utk AKTIFkan BONUSnya. Info817 XLH21F
XL-Axiata,Spam,12/7/2017 13:30,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,12/7/2017 20:24,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR50A
XL-Axiata,Spam,12/8/2017 9:58,PENAWARAN TERBATAS! Dapatkan 60Mnt nelp ke Semua XL utk 7hr cukup dgn isi ulang mulai Rp50rb Hari Ini. Info 817. XLH21F
XL-Axiata,Spam,12/8/2017 14:06,Kartu XL Anda saat ini dlm MASA TENGGANG. Segera ISI ULANG PULSA di outlet/ATM terdekat agar komunikasi tetap lancar. Abaikan jk sdh isi pulsa. Info817 XJ005B
XL-Axiata,Spam,12/8/2017 20:30,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,12/9/2017 10:28,Kamu dpt BONUS Nelpon 60min utk 7hari! Ayo isi ulang XL-mu hari ini min50rb utk AKTIFkan BONUSnya. Info817 XLH21F
XL-Axiata,Spam,12/9/2017 19:19,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR50A
XL-Axiata,Spam,12/11/2017 10:22,PENAWARAN TERBATAS! Dapatkan 60Mnt nelp ke Semua XL utk 7hr cukup dgn isi ulang mulai Rp50rb Hari Ini. Info 817. XLH21F
XL-Axiata,Spam,12/11/2017 20:09,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,12/12/2017 8:48,Kamu dpt BONUS Nelpon 60min utk 7hari! Ayo isi ulang XL-mu hari ini min50rb utk AKTIFkan BONUSnya. Info817 XLH21F
XL-Axiata,Spam,12/12/2017 12:56,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,12/12/2017 14:45,"Perhatian! Cek *123*444*1# skrg!
  
  Nomor Kamu terpilih utk dpt kesempatan menang uang Rp 75 Juta TANPA BIAYA dr XL! 
  
  Info bit.ly/xtravgnza4"
XL-Axiata,Spam,12/12/2017 20:00,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR50A
XL-Axiata,Spam,12/13/2017 13:17,PENAWARAN TERBATAS! Dapatkan 60Mnt nelp ke Semua XL utk 7hr cukup dgn isi ulang mulai Rp50rb Hari Ini. Info 817. XLH21F
XL-Axiata,Spam,12/13/2017 14:54,(XL) Sisa kuota di jaringan 4G Pkt Xtra Combo Anda kurang dari 2456MB. Cek total kuota di *123*7# atau my.xl.co.id. Info 817
XL-Axiata,Spam,12/13/2017 19:30,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,12/14/2017 8:49,Kamu dpt BONUS Nelpon 60min utk 7hari! Ayo isi ulang XL-mu hari ini min50rb utk AKTIFkan BONUSnya. Info817 XLH21F
XL-Axiata,Spam,12/14/2017 10:42,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,12/14/2017 18:38,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR50A
XL-Axiata,Spam,12/15/2017 19:45,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,12/16/2017 10:35,Kamu dpt BONUS Nelpon 60min utk 7hari! Ayo isi ulang XL-mu hari ini min50rb utk AKTIFkan BONUSnya. Info817 XLH21F
XL-Axiata,Spam,12/16/2017 12:18,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,12/16/2017 18:23,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR50A
XL-Axiata,Spam,12/18/2017 9:38,PENAWARAN TERBATAS! Dapatkan 60Mnt nelp ke Semua XL utk 7hr cukup dgn isi ulang mulai Rp50rb Hari Ini. Info 817. XLH21F
XL-Axiata,Spam,12/18/2017 20:16,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,12/19/2017 8:44,Kamu dpt BONUS Nelpon 60min utk 7hari! Ayo isi ulang XL-mu hari ini min50rb utk AKTIFkan BONUSnya. Info817 XLH21F
XL-Axiata,Spam,12/19/2017 12:35,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,12/19/2017 19:46,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR50A
XL-Axiata,Spam,12/20/2017 9:50,PENAWARAN TERBATAS! Dapatkan 60Mnt nelp ke Semua XL utk 7hr cukup dgn isi ulang mulai Rp50rb Hari Ini. Info 817. XLH21F
XL-Axiata,Spam,12/20/2017 20:01,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,12/21/2017 8:21,Kamu dpt BONUS Nelpon 60min utk 7hari! Ayo isi ulang XL-mu hari ini min50rb utk AKTIFkan BONUSnya. Info817 XLH21F
XL-Axiata,Spam,12/21/2017 11:56,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,12/22/2017 10:55,PENAWARAN TERBATAS! Dapatkan 60Mnt nelp ke Semua XL utk 7hr cukup dgn isi ulang mulai Rp50rb Hari Ini. Info 817. XLH21F
XL-Axiata,Spam,12/23/2017 10:21,Kamu dpt BONUS Nelpon 60min utk 7hari! Ayo isi ulang XL-mu hari ini min50rb utk AKTIFkan BONUSnya. Info817 XLH21F
XL-Axiata,Spam,12/23/2017 12:05,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,12/25/2017 3:35,"BONUS 60mnt Nelpon ke semua XL, berlaku untuk 7 hari! Cukup isi ulang pulsa minimal Rp5rb HARI INI. Info 817 XAE49A"
XL-Axiata,Spam,12/25/2017 9:28,"Isi ulang Rp100000.0 berhasil. Kode transaksi 22211225720898. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,12/25/2017 11:28,"Sedang diproses, tunggu SMS berikutnya. XAE49A"
XL-Axiata,Spam,12/25/2017 11:30,Terima kasih telah melakukan isi ulang Pulsa! Nikmati BONUS 60mnt Nelpon ke Semua XL untuk 7 hari. Info 817. XAE49A
XL-Axiata,Spam,12/25/2017 16:20,"Pkt Xtra Combo Lite 25GB,60hr,121.900 diperpanjang ke Pkt 25GB,30hr,102.900 pd 27-Dec-17 jam 23:59. HARGA PROMO berlaku 10x perpanjangan.Pastikan pulsa cukup"
XL-Axiata,Spam,12/25/2017 20:06,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,12/26/2017 11:29,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,12/26/2017 14:27,3 HARI lagi kartu XL Anda akan masuk MASA TENGGANG. Segera ISI ULANG PULSA di outlet/ATM terdekat. Abaikan pesan ini jika sudah isi pulsa. Info 817 XJ005A
XL-Axiata,Spam,12/26/2017 19:04,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR50A
XL-Axiata,Spam,12/27/2017 14:19,3 HARI lagi kartu XL Anda akan masuk MASA TENGGANG. Segera ISI ULANG PULSA di outlet/ATM terdekat. Abaikan pesan ini jika sudah isi pulsa. Info 817 XJ005A
XL-Axiata,Spam,12/27/2017 16:23,"Pkt Xtra Combo Lite 25GB, 60hr, 121.900 diperpanjang ke Pkt 25GB, 30hr, 102.900 pada jam23:59. HARGA PROMO berlaku utk 10x perpanjangan. Pastikan pulsa cukup"
XL-Axiata,Spam,12/27/2017 19:39,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,12/28/2017 2:20,"Pkt Xtra Combo Lite 25GB, 30hr, Rp102.900 Anda terhenti krn pulsa tidak cukup utk perpanjangan. Ayo isi pulsa di XL Center,outlet,ATM,Internet/m-Banking."
XL-Axiata,Spam,12/28/2017 10:58,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,12/28/2017 13:06,"Tahukah Anda? Pake XL bisa chatting sepuasnya (WA,Line,BBM) hny dgn Rp2500. Cari paketnya di menu Paket Seru dari *123#. Info 817 XAE41D"
XL-Axiata,Spam,12/28/2017 17:58,"Isi ulang Rp100000.0 berhasil. Kode transaksi 55211228526962. Registrasi ulang nomor XL-mu, cek di *123*4444#"
XL-Axiata,Spam,12/28/2017 18:06,"XTRA Combo PRIMA 10GB+10GB,30hr,99rb sdh aktif. Nikmati 10GB Internet+10GB YouTube (tanpa kuota di jam 01-06) + 40mnt semua operator s.d 27/01/2018 jam 00:00"
XL-Axiata,Spam,12/28/2017 18:23,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR50A
XL-Axiata,Spam,12/29/2017 15:17,"Tahukah Anda? Nelp hemat ke operator lain, mulai dari Rp6rb. Cari paketnya di menu Nelp&SMS dari *123#. Info 817 XAE41E"
XL-Axiata,Spam,12/29/2017 19:21,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,12/30/2017 10:41,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,1/1/2018 20:03,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,1/2/2018 20:13,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,1/2/2018 23:51,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR50A
XL-Axiata,Spam,1/3/2018 19:59,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR50A"
XL-Axiata,Spam,1/4/2018 11:08,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR50A
XL-Axiata,Spam,1/5/2018 22:58,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817"
XL-Axiata,Spam,1/6/2018 13:20,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817
XL-Axiata,Spam,1/6/2018 20:49,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817
XL-Axiata,Spam,1/8/2018 19:38,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817"
XL-Axiata,Spam,1/9/2018 10:35,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817
XL-Axiata,Spam,1/9/2018 18:25,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817
XL-Axiata,Spam,1/10/2018 20:13,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817"
XL-Axiata,Spam,1/11/2018 10:58,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817
XL-Axiata,Spam,1/11/2018 18:54,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817
XL-Axiata,Spam,1/12/2018 20:14,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817"
XL-Axiata,Spam,1/13/2018 10:51,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817
XL-Axiata,Spam,1/13/2018 19:09,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817
XL-Axiata,Spam,1/15/2018 19:30,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817"
XL-Axiata,Spam,1/16/2018 10:21,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817
XL-Axiata,Spam,1/20/2018 15:15,"BONUS 60mnt Nelpon ke semua XL, berlaku untuk 7 hari! Cukup isi ulang pulsa minimal Rp5rb HARI INI. Info 817"
XL-Axiata,Spam,1/21/2018 9:33,Mau BONUS Nelpon 60mnt utk 7hr? Ayo isi ulang min 5rb utk AKTIFkan BONUSnya. Info817
XL-Axiata,Spam,1/24/2018 16:22,"Pkt XTRA Combo PRIMA 10GB+10GB 30hr, Rp99rb akan diperpanjang tgl 26-Jan-18 jam 23:59. Pastikan pulsa Anda sudah mencukupi. Info 817"
XL-Axiata,Spam,1/26/2018 16:23,"Pkt XTRA Combo PRIMA 10GB+10GB 30hr, Rp99rb akan diperpanjang jam 12 malam ini. Pastikan pulsa Anda sudah mencukupi. Info 817"
XL-Axiata,Spam,1/27/2018 2:28,"Pkt XTRA Combo PRIMA 10GB+10GB, 30hr, Rp99rb Anda terhenti karena pulsa tidak cukup utk perpanjangan. Isi pulsa mudah di myXL atau internet/m-banking. Info 817"
XL-Axiata,Spam,1/30/2018 15:26,"BONUS 60mnt Nelpon ke semua XL, berlaku untuk 7 hari! Cukup isi ulang pulsa minimal Rp5rb HARI INI. Info 817 XAE59A"
XL-Axiata,Spam,1/31/2018 9:21,Mau BONUS Nelpon 60mnt utk 7hr? Ayo isi ulang min 5rb utk AKTIFkan BONUSnya. Info817 XAE59A
XL-Axiata,Spam,2/1/2018 9:41,"Perhatian! Cek *123*444*1# skrg!
  
  Nomor Kamu terpilih dpt kesempatan menang Rp 75 Juta TANPA BIAYA dari kuis XTRAVAGANZA XL! 
  
  Info bit.ly/xtravgnza4"
XL-Axiata,Spam,2/1/2018 18:10,Layanan internet XL-Axiata di Sumatera kembali normal. Mhn maaf atas dampak proses peningkatan kapasitas jaringan internet untuk kualitas yg lebih baik. info817
XL-Axiata,Spam,2/3/2018 13:09,"Telp, SMS, browsing dan chatting sepuasnya dengan paket sesuai keinginan Anda. Cari sekarang di *123#. Info 817 XAE71F"
XL-Axiata,Spam,2/6/2018 11:14,"Baru, cashback terbesar dari XL PRIORITAS Shopping Points! Dapatkan Samsung Galaxy A8+ hanya Rp 1. Info: Kunjungi XL Center Margonda. S&K berlaku."
XL-Axiata,Spam,2/6/2018 21:38,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR47A"
XL-Axiata,Spam,2/7/2018 11:15,"Baru, cashback terbesar dari XL PRIORITAS Shopping Points! Dapatkan Samsung Galaxy A8+ hanya Rp 1. Info: Kunjungi XL Center Margonda. S&K berlaku."
XL-Axiata,Spam,2/7/2018 13:01,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR47A
XL-Axiata,Spam,2/7/2018 22:10,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR47A
XL-Axiata,Spam,2/8/2018 21:58,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817 XNR47A"
XL-Axiata,Spam,2/9/2018 12:30,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817 XNR47A
XL-Axiata,Spam,2/9/2018 22:58,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR47A
XL-Axiata,Spam,2/10/2018 16:42,Ayo Akses *123# atau MyXL utk cek pulsa & beli paket yang paling cocok buat kamu. Ada banyak PROMO juga! Info 818 XNZ02B
XL-Axiata,Spam,2/11/2018 17:07,"Pelanggan Yth, Kunjungi Vending Machine di Prio Gandaria City, utk Registrasi Kartu Prabayar (sesuai peraturan pemerintah) & pembayaran kartu paskabayar Anda"
XL-Axiata,Spam,2/12/2018 19:04,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817"
XL-Axiata,Spam,2/13/2018 13:08,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817
XL-Axiata,Spam,2/13/2018 15:00,Jangan lewatkan Raisa Intimate Concert dari XL PRIORITAS & Yonder tgl 24 Mar '18. Dapatkan undangannya di XL Center Margonda sekarang! S&K berlaku. Info 817
XL-Axiata,Spam,2/13/2018 19:51,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817
XL-Axiata,Spam,2/14/2018 17:01,"HANYA UNTUK ANDA!!Bonus Pkt Intrnt 12GB+50mnt tlp k smw oprtr dg Upgrade SIMCard 4G di XLCenter trdkt,cek lokasi via goo.gl/62woAt atau MyXL . Info817 XG011A"
XL-Axiata,Spam,2/14/2018 19:20,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817"
XL-Axiata,Spam,2/15/2018 13:16,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817
XL-Axiata,Spam,2/15/2018 19:03,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817
XL-Axiata,Spam,2/16/2018 18:22,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817"
XL-Axiata,Spam,2/17/2018 12:38,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817
XL-Axiata,Spam,2/17/2018 18:31,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817
XL-Axiata,Spam,2/19/2018 19:52,"*XL Kejutan* Selamat, kamu dpt BONUS 500MB. Cukup isi ulang min10rb utk aktifkan bonusnya! Nikmati BEBASnya Internetan XL utk 7hr. Info817"
XL-Axiata,Spam,2/20/2018 11:23,*XL Kejutan* BONUS Internet 500MB akan berakhir! Ayo isi ulang min10rb skrg juga. BONUSnya pasti PUAS utk 7hr Internetan. Info817
XL-Axiata,Spam,2/20/2018 19:42,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817
XL-Axiata,Spam,2/21/2018 16:26,Mau paket nelp ke SEMUA OPERATOR yg kuotanya banyak & masa aktifnya lama? Aktifkan di *123*390#. Hanya Rp100rb bisa nelpon 300mnt untuk 90hr. Info 817
XL-Axiata,Spam,2/25/2018 14:27,3 HARI lagi kartu XL Anda akan masuk MASA TENGGANG. Segera ISI ULANG PULSA di outlet/ATM terdekat. Abaikan pesan ini jika sudah isi pulsa. Info 817 XJ005A
XL-Axiata,Spam,3/1/2018 20:05,"Data yg pernah Anda berikan blm sesuai,cek no NIK/KK Anda di HaloDUKCAPIL 0211500537 .Reg di *123*4444# ,dan dptkan BONUS kuota 500MB slm 7hr.Info 817. XAG19C"
XL-Axiata,Spam,3/2/2018 14:02,"Samsung Galaxy S9 | S9+ is coming! Dptkan cashback hingga 10,8 jt dgn XL PRIORITAS Shopping Points. Pre-order skrg di XL Center Margonda. S&K."
XL-Axiata,Spam,3/9/2018 13:04,"Aneka paket nelp hemat ke operator lain, bisa Anda temukan sekarang di *123#. Info 817 XAE71E"
XL-Axiata,Spam,3/11/2018 15:42,"*Horee*
 
 Kartu XL kamu masih AKTIF. Ayo ngobrol sama Ibu/Ayah! Cek juga paket internet yang cocok buat kamu di *123#. Info817 XNZ22A"
XL-Axiata,Spam,3/12/2018 19:34,"Data yg pernah Anda berikan blm sesuai,cek no NIK/KK Anda di HaloDUKCAPIL 0211500537 .Reg di *123*4444# ,dan dptkan BONUS kuota 500MB slm 7hr.Info 817. XAG19C"
XL-Axiata,Spam,3/15/2018 11:40,Jangan lewatkan Raisa Intimate Concert dari XL PRIORITAS & Yonder tgl 24 Mar '18. Dapatkan undangannya di XL Center Margonda sekarang! S&K berlaku. Info 817
XL-Axiata,Spam,3/15/2018 11:40,HANYA UNTUK ANDA! Dapatkan GRATIS tiket konser KATY PERRY hanya di XL Center Ruko Margonda Residence. S&K berlaku. Info 817
XL-Axiata,Spam,3/15/2018 14:14,Kejutan! Kamu dapat BONUS Internet 500MB! Ayo isi ulang min10rb utk AKTIFkan BONUSnya. Info817
XL-Axiata,Spam,3/17/2018 10:12,Hari terakhir PROMO! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR19A
XL-Axiata,Spam,3/17/2018 16:32,Tinggal 5jam lg! Aktifkan BONUS Internet 500MB CUMA dgn isi ulang min10rb. Jangan ketinggalan! Info817 XNR19A
XL-Axiata,Spam,3/20/2018 19:08,Pelanggan YTH. Anda dapat mengecek daftar layanan konten yang masih aktif serta menghentikan layanan yg tidak Anda inginkan dgn menekan *500*8# (GRATIS) VA729A
XL-Axiata,Spam,3/22/2018 13:12,Cuma XL yg selalu ada utk membantumu terhubung dg kerabat dan teman2! Yuk isi ulang dan nikmati terus tarif hemat utk pelanggan setia XL! Info817 XAE71D
XL-Axiata,Spam,3/22/2018 15:02,3 HARI lagi kartu XL Anda akan masuk MASA TENGGANG. Segera ISI ULANG PULSA di outlet/ATM terdekat. Abaikan pesan ini jika sudah isi pulsa. Info 817 XJ005A
XL-Axiata,Spam,3/23/2018 9:39,BONUS 300mnt telp sesama XL berlaku utk 7hari. Aktifkan hari ini dengan isi ulang pulsa XL min Rp 25rb segera.Info 817. XLH73I
XL-Axiata,Spam,3/26/2018 7:31,"Sbg upaya peningkatan jaringan, sebagian pelanggan utk smntara akan mengalami gangguan.Mhn maaf atas hal ini.Kami terus berupaya utk peningkatan layanan kami."
XL-Axiata,Spam,3/26/2018 15:14,Kartu XL Anda saat ini dlm MASA TENGGANG. Segera ISI ULANG PULSA di outlet/ATM terdekat agar komunikasi tetap lancar. Abaikan jk sdh isi pulsa. Info817 XJ005B
XL-Axiata,Spam,3/27/2018 10:33,BONUS kuota 1GB berlaku 7hari khusus utk Anda! Aktifkan hari ini dengan isi ulang pulsa XL min Rp 25rb segera.Info 817 XLH73C
XL-Axiata,Spam,3/28/2018 8:45,HARI TERAKHIR! Segera isi ulang pulsa XL min Rp 25rb utk mengaktifkan bonus kuota 1GB Anda!Info 817 XLH73C
XL-Axiata,Spam,3/28/2018 11:06,"PRIORITAS Surprise 50% Off! Cukup daftar PRIORITAS di XL Center Margonda, nikmati diskon 50% myPRIO selama 6 bln. Promo s/d 2Apr'18. S&K"
XL-Axiata,Spam,3/29/2018 11:07,"PRIORITAS Surprise 50% Off! Cukup daftar PRIORITAS di XL Center Margonda, nikmati diskon 50% myPRIO selama 6 bln. Promo s/d 2Apr'18. S&K"
XL-Axiata,Spam,3/30/2018 16:37,Terima kasih kesetiaanmu pd XL! Nikmati BONUS NONTON film SEPUASNYA di Iflix 31Mar-1Apr! Unduh aplikasinya di bit.ly/xtraiflix (kuota normal).Info817 XFO01A
XL-Axiata,Spam,3/30/2018 18:41,Terima kasih kesetiaanmu pd XL! Nikmati BONUS NONTON film SEPUASNYA di Iflix 31Mar-1Apr! Unduh aplikasinya di bit.ly/xtraiflix (kuota normal).Info817 XFO01C
